Id,Label,name,Degree
n611,Lionel Trottet,Lionel Trottet,27
n612,Olivier Mirguet,Olivier Mirguet,53
n613,Pascal Huet,Pascal Huet,27
n614,Paul Bamborough,Paul Bamborough,50
n615,Yann Dudit,Yann Dudit,27
n616,Anne Largeot,Anne Largeot,11
n617,Brice Lagrange,Brice Lagrange,11
n618,Géraldine Lucchi,Géraldine Lucchi,11
n619,Jean Berthelet,Jean Berthelet,11
n620,Jean-Noël Bastie,Jean-Noël Bastie,11
n621,Jérôme Paggetti,Jérôme Paggetti,11
n622,Julien Broséus,Julien Broséus,11
n623,Laurent Delva,Laurent Delva,11
n624,Patrick Ducoroy,Patrick Ducoroy,11
n625,Romain Aucagne,Romain Aucagne,11
n626,Romain Martin,Romain Martin,11
n627,A Alexandrou,A Alexandrou,8
n628,A Konstantinidou,A Konstantinidou,8
n629,C Sismani,C Sismani,8
n630,J Donoghue,J Donoghue,8
n631,M Karkaletsi,M Karkaletsi,8
n632,P Livanos,P Livanos,8
n633,P Patsalis,P Patsalis,8
n634,S Christopoulou,S Christopoulou,8
n635,Avital Gaziel-Sovran,Avital Gaziel-Sovran,14
n636,Bárbara Fontanals-Cirera,Bárbara Fontanals-Cirera,14
n637,Doug Hanniford,Doug Hanniford,14
n638,Eva Hernando,Eva Hernando,14
n639,Farbod Darvishian,Farbod Darvishian,14
n640,Iman Osman,Iman Osman,14
n641,Luz Jubierre,Luz Jubierre,14
n642,María Guijarro,María Guijarro,14
n643,Marta Morante,Marta Morante,14
n644,Miguel Segura,Miguel Segura,14
n645,Pilar González-Gomez,Pilar González-Gomez,14
n646,Edward Ramos,Edward Ramos,5
n647,Kevin Van Bortle,Kevin Van Bortle,5
n648,Li Li,Li Li,5
n649,Naomi Takenaka,Naomi Takenaka,5
n650,Victor Corces,Victor Corces,5
n651,Carmen Aguilar-Gurrieri,Carmen Aguilar-Gurrieri,4
n652,Daniel Panne,Daniel Panne,4
n653,Esther Ortega,Esther Ortega,4
n654,Jonathan Gaucher,Jonathan Gaucher,23
n655,A Bannister,A Bannister,16
n656,A Godfrey,A Godfrey,16
n657,A Green,A Green,16
n658,B Gottgens,B Gottgens,16
n659,B Wyspiańska,B Wyspiańska,16
n660,F Calero-Nieto,F Calero-Nieto,16
n661,I Barbieri,I Barbieri,16
n662,I Rioja,I Rioja,16
n663,J Li,J Li,16
n664,J Nangalia,J Nangalia,16
n665,Keisuke Nimura,Keisuke Nimura,7
n666,Kiyoe Ura,Kiyoe Ura,7
n667,Tomohiko Kanno,Tomohiko Kanno,7
n668,Jace Bullard,Jace Bullard,14
n669,Jonathan Brown,Jonathan Brown,14
n670,Jorge Plutzky,Jorge Plutzky,14
n671,Kareem Alazem,Kareem Alazem,14
n672,Kenneth Margulies,Kenneth Margulies,14
n673,M Alaiti,M Alaiti,14
n674,Pedro Artero,Pedro Artero,14
n675,Priti Anand,Priti Anand,14
n676,Rongli Zhang,Rongli Zhang,14
n677,Saptarsi Haldar,Saptarsi Haldar,14
n678,Fayçal Boussouar,Fayçal Boussouar,21
n679,Mahya Jamshidikia,Mahya Jamshidikia,4
n680,H Dyson,H Dyson,3
n681,Maria Martinez-Yamout,Maria Martinez-Yamout,3
n682,Peter Wright,Peter Wright,3
n683,Chengye Feng,Chengye Feng,11
n684,Danyao Du,Danyao Du,11
n685,Huabin Liang,Huabin Liang,11
n686,Jun Zhou,Jun Zhou,11
n687,Lei Sun,Lei Sun,11
n688,Lihong Huo,Lihong Huo,11
n689,Linlin Zhang,Linlin Zhang,11
n690,Min Liu,Min Liu,11
n691,Minghao He,Minghao He,11
n692,Xincheng Wang,Xincheng Wang,11
n693,Xutian Jing,Xutian Jing,11
n694,Dániel Veres,Dániel Veres,5
n695,Dávid Gyurkó,Dávid Gyurkó,5
n696,Dezső Módos,Dezső Módos,5
n697,Katalin Lenti,Katalin Lenti,5
n698,Peter Csermely,Peter Csermely,5
n699,Deyan Zhu,Deyan Zhu,6
n700,Ning Zhu,Ning Zhu,6
n701,Qingping Yi,Qingping Yi,6
n702,Xuemin Wang,Xuemin Wang,6
n703,Yan Lai,Yan Lai,6
n704,Yongfeng Hu,Yongfeng Hu,6
n705,Al Issulahi,Al Issulahi,12
n706,Aymeric Leray,Aymeric Leray,12
n707,Bart Staels,Bart Staels,12
n708,Céline Schulz,Céline Schulz,12
n709,Christophe Rachez,Christophe Rachez,12
n710,Gilles Salbert,Gilles Salbert,12
n711,Laurent Héliot,Laurent Héliot,12
n712,Maheul Ploton,Maheul Ploton,12
n713,Michal Pawlak,Michal Pawlak,12
n714,Philippe Lefebvre,Philippe Lefebvre,12
n715,Raphaël Métivier,Raphaël Métivier,12
n716,Rozenn Gallais,Rozenn Gallais,12
n717,A Stewart,A Stewart,21
n718,C Xin,C Xin,14
n719,D McCauley,D McCauley,14
n720,E Braggio,E Braggio,14
n721,J Egan,J Egan,14
n722,J Schmidt,J Schmidt,14
n723,K Kortuem,K Kortuem,14
n724,M Chesi,M Chesi,14
n725,M Kauffman,M Kauffman,14
n726,P Bergsagel,P Bergsagel,21
n727,R Tiedemann,R Tiedemann,14
n728,S Palmer,S Palmer,14
n729,S Shacham,S Shacham,14
n730,V Garbitt,V Garbitt,14
n731,Amanda Del Rosario,Amanda Del Rosario,23
n732,Amanda Maffa,Amanda Maffa,23
n733,Anna Fydrych,Anna Fydrych,23
n734,Anne Carpenter,Anne Carpenter,23
n735,Benjamin Greenberger,Benjamin Greenberger,23
n736,Bryan Bryson,Bryan Bryson,23
n737,Clark Chen,Clark Chen,23
n738,David Root,David Root,23
n739,David Sabatini,David Sabatini,23
n740,Emily Blake,Emily Blake,23
n741,Forest White,Forest White,36
n742,Fred Lam,Fred Lam,23
n743,Grace Chen,Grace Chen,23
n744,Ian Cannell,Ian Cannell,23
n745,Jonathan Rameseder,Jonathan Rameseder,23
n746,Michael Lee,Michael Lee,23
n747,Michael Pacold,Michael Pacold,23
n748,Michael Yaffe,Michael Yaffe,23
n749,Qiuying Huang,Qiuying Huang,23
n750,Richard Ho,Richard Ho,23
n751,Scott Clarke,Scott Clarke,23
n752,Scott Floyd,Scott Floyd,23
n753,Amedeo Caflisch,Amedeo Caflisch,3
n754,Andrea Magno,Andrea Magno,3
n755,Danzhi Huang,Danzhi Huang,3
n756,Alfred Goldberg,Alfred Goldberg,31
n757,Bo-Yu Du,Bo-Yu Du,31
n758,Cheng Cao,Cheng Cao,31
n759,Cui Liu,Cui Liu,31
n760,Dan-Yang Ji,Dan-Yang Ji,31
n761,Dong Yang,Dong Yang,31
n762,Fuminori Tsuruta,Fuminori Tsuruta,31
n763,Guang-Fei Wang,Guang-Fei Wang,31
n764,Guo-Hong Li,Guo-Hong Li,31
n765,Hai-Tao Huang,Hai-Tao Huang,31
n766,Haitao Li,Haitao Li,31
n767,Hwangho Cha,Hwangho Cha,31
n768,Kousuke Haratake,Kousuke Haratake,31
n769,Lian-Bin Chen,Lian-Bin Chen,31
n770,Linfang Wang,Linfang Wang,31
n771,Min-Xian Qian,Min-Xian Qian,31
n772,Qian-Qian Zhu,Qian-Qian Zhu,31
n773,Shan Liu,Shan Liu,31
n774,Shiying Miao,Shiying Miao,31
n775,Takuo Komatsu,Takuo Komatsu,31
n776,Tomoki Chiba,Tomoki Chiba,31
n777,Wei Li,Wei Li,31
n778,Wei Song,Wei Song,31
n779,Xiao-Bo Qiu,Xiao-Bo Qiu,31
n780,Xiao-Xu Zhang,Xiao-Xu Zhang,31
n781,Ya-Nan Liang,Ya-Nan Liang,31
n782,Yadong Yu,Yadong Yu,31
n783,Yan Shen,Yan Shen,31
n784,Ye Pang,Ye Pang,31
n785,Yifan Cheng,Yifan Cheng,31
n786,Yonggong Zhai,Yonggong Zhai,31
n787,Anne Tierens,Anne Tierens,8
n788,Bernward Zeller,Bernward Zeller,8
n789,Francesca Micci,Francesca Micci,8
n790,Gitte Kerndrup,Gitte Kerndrup,8
n791,Ioannis Panagopoulos,Ioannis Panagopoulos,8
n792,Jim Thorsen,Jim Thorsen,8
n793,Jochen Buechner,Jochen Buechner,8
n794,Lisbeth Haugom,Lisbeth Haugom,8
n795,Curtis Dobrowolski,Curtis Dobrowolski,6
n796,Giridharan Gokulrangan,Giridharan Gokulrangan,6
n797,Jonathan Karn,Jonathan Karn,6
n798,Manish Datt,Manish Datt,6
n799,Mark Chance,Mark Chance,6
n800,Maxwell Cooper,Maxwell Cooper,6
n801,Allan Brasier,Allan Brasier,8
n802,Antonella Casola,Antonella Casola,8
n803,Bing Tian,Bing Tian,8
n804,Chukwudi Edeh,Chukwudi Edeh,8
n805,Michael Teng,Michael Teng,8
n806,Mridul Kalita,Mridul Kalita,8
n807,Roberto Garofalo,Roberto Garofalo,8
n808,Slobodan Paessler,Slobodan Paessler,8
n809,Ester Cannizzaro,Ester Cannizzaro,2
n810,Isaia Barbieri,Isaia Barbieri,2
n811,Bing Xiong,Bing Xiong,15
n812,Chunyan Xu,Chunyan Xu,15
n813,Danyan Cao,Danyan Cao,15
n814,Jian Li,Jian Li,15
n815,Jianhua He,Jianhua He,15
n816,Jingkang Shen,Jingkang Shen,15
n817,Lele Zhao,Lele Zhao,15
n818,Naixia Zhang,Naixia Zhang,15
n819,Tiantian Chen,Tiantian Chen,15
n820,Wuyan Chen,Wuyan Chen,15
n821,Xin Wang,Xin Wang,23
n822,Yanlian Li,Yanlian Li,15
n823,Yechun Xu,Yechun Xu,15
n824,Yingqing Wang,Yingqing Wang,15
n825,Zehong Miao,Zehong Miao,15
n826,Alison Ritchie,Alison Ritchie,16
n827,Andrew Gill,Andrew Gill,16
n828,Angela Russell,Angela Russell,16
n829,Anthony Tumber,Anthony Tumber,16
n830,David Hewings,David Hewings,20
n831,David Sheppard,David Sheppard,16
n832,Ester Hammond,Ester Hammond,16
n833,Katherine Freeman,Katherine Freeman,16
n834,Monica Olcina,Monica Olcina,16
n835,Aziz Sancar,Aziz Sancar,4
n836,Lakshmi Akileswaran,Lakshmi Akileswaran,4
n837,Nuri Ozturk,Nuri Ozturk,4
n838,Russell Van Gelder,Russell Van Gelder,4
n839,John Maris,John Maris,1
n840,Jiafang Fu,Jiafang Fu,7
n841,Jin Hou,Jin Hou,7
n842,Lei Chen,Lei Chen,7
n843,Liangyu Liu,Liangyu Liu,7
n844,Mingpeng Wang,Mingpeng Wang,7
n845,Xiaoming Bao,Xiaoming Bao,7
n846,Yu Shen,Yu Shen,7
n847,Christian Beisel,Christian Beisel,7
n848,Daniel Hess,Daniel Hess,7
n849,Moritz Gerstung,Moritz Gerstung,7
n850,Niko Beerenwinkel,Niko Beerenwinkel,7
n851,Renato Paro,Renato Paro,7
n852,Tobias Kockmann,Tobias Kockmann,7
n853,Tommy Schlumpf,Tommy Schlumpf,7
n854,Jihong Chen,Jihong Chen,1
n855,Guifang Zhao,Guifang Zhao,2
n856,Junlin Li,Junlin Li,2
n857,Anne Oyan,Anne Oyan,20
n858,Antje Krohn,Antje Krohn,20
n859,Camilla Krakstad,Camilla Krakstad,20
n860,Elisabeth Wik,Elisabeth Wik,20
n861,Even Birkeland,Even Birkeland,20
n862,Frederik Holst,Frederik Holst,20
n863,Helga Salvesen,Helga Salvesen,20
n864,Henrica Werner,Henrica Werner,20
n865,Ingunn Stefansson,Ingunn Stefansson,20
n866,Jill Mesirov,Jill Mesirov,20
n867,Jone Trovik,Jone Trovik,20
n868,Karl Kalland,Karl Kalland,20
n869,Lars Akslen,Lars Akslen,20
n870,Maria Raeder,Maria Raeder,20
n871,Pablo Tamayo,Pablo Tamayo,20
n872,Ronald Simon,Ronald Simon,20
n873,Shyemaa Shehata,Shyemaa Shehata,20
n874,Susan Moody,Susan Moody,20
n875,Ding-Ding Wang,Ding-Ding Wang,5
n876,Fen Guo,Fen Guo,5
n877,Pi-Rong Lin,Pi-Rong Lin,5
n878,Tian-Hong Zhou,Tian-Hong Zhou,5
n879,Xian-Li Su,Xian-Li Su,5
n880,Robert Schneider,Robert Schneider,1
n881,A-Young Lee,A-Young Lee,4
n882,Cheng-Ming Chiang,Cheng-Ming Chiang,10
n883,Hong Zhang,Hong Zhang,4
n884,Hsien-Tsung Lai,Hsien-Tsung Lai,4
n885,Binyamin Berkovits,Binyamin Berkovits,3
n886,A Bibonne,A Bibonne,5
n887,C Leclerc,C Leclerc,5
n888,I Néant,I Néant,5
n889,J Batut,J Batut,5
n890,M Moreau,M Moreau,5
n891,Jyoti Choudhuri,Jyoti Choudhuri,3
n892,Manjeet Gill-Sharma,Manjeet Gill-Sharma,3
n893,Mukhtar Ansari,Mukhtar Ansari,3
n894,De-Shen Wang,De-Shen Wang,9
n895,Dong-Liang Chen,Dong-Liang Chen,9
n896,Fan He,Fan He,9
n897,Feng Wang,Feng Wang,9
n898,Hui-Yan Luo,Hui-Yan Luo,9
n899,Kai-Shun Hu,Kai-Shun Hu,9
n900,Rui-Hua Xu,Rui-Hua Xu,9
n901,Wen-Jing Wu,Wen-Jing Wu,9
n902,Zhao-Lei Zeng,Zhao-Lei Zeng,9
n903,Bridlin Barckmann,Bridlin Barckmann,4
n904,Christina Rathke,Christina Rathke,4
n905,Katja Leser,Katja Leser,4
n906,Renate Renkawitz-Pohl,Renate Renkawitz-Pohl,4
n907,Elizabeth Sarcinella,Elizabeth Sarcinella,5
n908,Marlee Ng,Marlee Ng,5
n909,Peter Cheung,Peter Cheung,5
n910,Ryan Draker,Ryan Draker,5
n911,Thomas Kislinger,Thomas Kislinger,5
n912,Ballachanda Devaiah,Ballachanda Devaiah,8
n913,A Beesley,A Beesley,12
n914,A Charles,A Charles,12
n915,A Gout,A Gout,12
n916,A Murch,A Murch,12
n917,A Stirnweiss,A Stirnweiss,12
n918,E Baker,E Baker,12
n919,E Ferrari,E Ferrari,12
n920,K Carter,K Carter,12
n921,K Thompson-Wicking,K Thompson-Wicking,12
n922,M Phillips,M Phillips,12
n923,M Welch,M Welch,12
n924,R Francis,R Francis,12
n925,Ann Hoffman,Ann Hoffman,14
n926,Hang Zeng,Hang Zeng,14
n927,Julie Demartino,Julie Demartino,14
n928,Shannon Hamilton,Shannon Hamilton,14
n929,Yonglin Ren,Yonglin Ren,22
n930,Andrew Cook,Andrew Cook,18
n931,Brian Gerstenberger,Brian Gerstenberger,18
n932,Dafydd Owen,Dafydd Owen,27
n933,Gerwyn Bish,Gerwyn Bish,18
n934,Hannah Jones,Hannah Jones,18
n935,John Trzupek,John Trzupek,18
n936,Karl Nocka,Karl Nocka,18
n937,Mark Bunnage,Mark Bunnage,27
n938,Michael Primiano,Michael Primiano,18
n939,Michael Ralph,Michael Ralph,18
n940,Nunzio Sciammetta,Nunzio Sciammetta,18
n941,Oleg Federov,Oleg Federov,18
n942,Paul Fish,Paul Fish,31
n943,Aili Chen,Aili Chen,3
n944,Gang Huang,Gang Huang,3
n945,Xiao-Mei Yan,Xiao-Mei Yan,3
n946,Alexander Borowsky,Alexander Borowsky,6
n947,Allen Gao,Allen Gao,11
n948,Hong-Wu Chen,Hong-Wu Chen,11
n949,June Zou,June Zou,11
n950,Ping Yang,Ping Yang,11
n951,Yuzhuo Wang,Yuzhuo Wang,6
n952,Atsuko Masumi,Atsuko Masumi,1
n953,Christopher Schofield,Christopher Schofield,7
n954,Duncan Hay,Duncan Hay,7
n955,Laura Jennings,Laura Jennings,7
n956,Stuart Conway,Stuart Conway,20
n957,Anne-Laure Vitte,Anne-Laure Vitte,19
n958,Arnaud Depaux,Arnaud Depaux,19
n959,Emilie Montellier,Emilie Montellier,19
n960,Fabrice Lopez,Fabrice Lopez,19
n961,Hélène Holota,Hélène Holota,19
n962,Jean Imbert,Jean Imbert,19
n963,Karin Pernet,Karin Pernet,19
n964,Matthieu Gérard,Matthieu Gérard,19
n965,Patrick Hery,Patrick Hery,19
n966,Philippe Guardiola,Philippe Guardiola,19
n967,Sandrine Curtet,Sandrine Curtet,19
n968,Sarah Bertrand,Sarah Bertrand,19
n969,Sylvie Jounier,Sylvie Jounier,19
n970,Amy Molesworth,Amy Molesworth,13
n971,Anjana Rao,Anjana Rao,13
n972,Bjoern Peters,Bjoern Peters,13
n973,Edward Lamperti,Edward Lamperti,13
n974,Hozefa Bandukwala,Hozefa Bandukwala,13
n975,Jason Greenbaum,Jason Greenbaum,13
n976,John Gagnon,John Gagnon,13
n977,Kevin Lee,Kevin Lee,37
n978,Barry Zee,Barry Zee,6
n979,Benjamin Garcia,Benjamin Garcia,6
n980,Gary Leroy,Gary Leroy,6
n981,Iouri Chepelev,Iouri Chepelev,6
n982,Keji Zhao,Keji Zhao,6
n983,Mario Blanco,Mario Blanco,6
n984,Arjan Griffioen,Arjan Griffioen,4
n985,Judy van Beijnum,Judy van Beijnum,4
n986,Liesbeth Scheer,Liesbeth Scheer,4
n987,Pieter Van de Vijver,Pieter Van de Vijver,4
n988,Aniruddha Deshpande,Aniruddha Deshpande,2
n989,Brigitte Schlegelberger,Brigitte Schlegelberger,3
n990,Doris Steinemann,Doris Steinemann,3
n991,Dorothea Gadzicki,Dorothea Gadzicki,3
n992,Austin Thiel,Austin Thiel,3
n993,Jing Huang,Jing Huang,3
n994,Ming Lei,Ming Lei,3
n995,Jiahai Zhang,Jiahai Zhang,5
n996,Jihui Wu,Jihui Wu,5
n997,Lei Liu,Lei Liu,5
n998,Peng Ji,Peng Ji,5
n999,Su Qin,Su Qin,5
n1000,Lewis Vidler,Lewis Vidler,9
n1001,Nathan Brown,Nathan Brown,9
n1002,Betul Baykan,Betul Baykan,5
n1003,Ebru Yavuz,Ebru Yavuz,5
n1004,Nerses Bebek,Nerses Bebek,5
n1005,Ozkan Ozdemir,Ozkan Ozdemir,5
n1006,Suzin Catal,Suzin Catal,5
n1007,Jianyun Nie,Jianyun Nie,4
n1008,Linya You,Linya You,4
n1009,Wei-Jian Sun,Wei-Jian Sun,4
n1010,Xiang-Jiao Yang,Xiang-Jiao Yang,4
n1011,Eun-Jung Park,Eun-Jung Park,4
n1012,Han-Sae Lee,Han-Sae Lee,4
n1013,Jongbum Kwon,Jongbum Kwon,4
n1014,Seul-Ki Lee,Seul-Ki Lee,4
n1015,Anders Børglum,Anders Børglum,9
n1016,Betina Elfving,Betina Elfving,9
n1017,Gregers Wegener,Gregers Wegener,9
n1018,Jane Christensen,Jane Christensen,9
n1019,Ole Mors,Ole Mors,9
n1020,James Thorne,James Thorne,2
n1021,Lylia Ouboussad,Lylia Ouboussad,2
n1022,Clifford Tepper,Clifford Tepper,9
n1023,Hsing-Jien Kung,Hsing-Jien Kung,9
n1024,Ling Xue,Ling Xue,9
n1025,Linlang Guo,Linlang Guo,9
n1026,Xinbin Chen,Xinbin Chen,9
n1027,Guillermo Gerona-Nevarro,Guillermo Gerona-Nevarro,13
n1028,John He,John He,13
n1029,Natasha Moshkina,Natasha Moshkina,13
n1030,Peter Chuang,Peter Chuang,13
n1031,Ruijie Liu,Ruijie Liu,13
n1032,Weijia Zhang,Weijia Zhang,24
n1033,Maria Mundi,Maria Mundi,2
n1034,Mario Garcia-Dominguez,Mario Garcia-Dominguez,2
n1035,Li Wang,Li Wang,3
n1036,Akira Nishiyama,Akira Nishiyama,4
n1037,Minoru Ko,Minoru Ko,4
n1038,Brian Lewis,Brian Lewis,8
n1039,Dinah Singer,Dinah Singer,8
n1040,Natasha Cherman,Natasha Cherman,8
n1041,Pamela Robey,Pamela Robey,8
n1042,Cheryl Arrowsmith,Cheryl Arrowsmith,16
n1043,Matthieu Schapira,Matthieu Schapira,4
n1044,Feng Tie,Feng Tie,4
n1045,Patricia Conrad,Patricia Conrad,4
n1046,Peter Harte,Peter Harte,4
n1047,Peter Scacheri,Peter Scacheri,4
n1048,Anne-Claude Gingras,Anne-Claude Gingras,12
n1049,Dalia Barsyte-Lovejoy,Dalia Barsyte-Lovejoy,12
n1050,Jean-Philippe Lambert,Jean-Philippe Lambert,12
n1051,Maria Mangos,Maria Mangos,12
n1052,Rudolf Volkmer,Rudolf Volkmer,12
n1053,Tony Pawson,Tony Pawson,12
n1054,Geoffrey Matthews,Geoffrey Matthews,8
n1055,Jake Shortt,Jake Shortt,8
n1056,Marcus Lefebure,Marcus Lefebure,8
n1057,Marta Chesi,Marta Chesi,8
n1058,Ricky Johnstone,Ricky Johnstone,8
n1059,Stephen Palmer,Stephen Palmer,8
n1060,Colin Logie,Colin Logie,5
n1061,Evelien Middeljans,Evelien Middeljans,5
n1062,Hendrik Stunnenberg,Hendrik Stunnenberg,5
n1063,Pascal Jansen,Pascal Jansen,5
n1064,Vikram Sharma,Vikram Sharma,5
n1065,Ann Walker,Ann Walker,22
n1066,David Lugo,David Lugo,22
n1067,David Wilson,David Wilson,26
n1068,Frédéric Donche,Frédéric Donche,37
n1069,Inma Rioja,Inma Rioja,22
n1070,Jonathan Seal,Jonathan Seal,41
n1071,Jorge Kirilovsky,Jorge Kirilovsky,37
n1072,Laurie Gordon,Laurie Gordon,26
n1073,Scott McCleary,Scott McCleary,22
n1074,Soren Beinke,Soren Beinke,22
n1075,Toni Lewis,Toni Lewis,22
n1076,Arun Rajan,Arun Rajan,8
n1077,Elaine Jaffe,Elaine Jaffe,8
n1078,Giuseppe Giaccone,Giuseppe Giaccone,8
n1079,Jianwu Xie,Jianwu Xie,8
n1080,Michael Cameron,Michael Cameron,26
n1081,Paolo Zucali,Paolo Zucali,8
n1082,Petrini Petrini,Petrini Petrini,8
n1083,Agnès Costaz,Agnès Costaz,23
n1084,Alizon Riou,Alizon Riou,23
n1085,Anne-Bénédicte Boullay,Anne-Bénédicte Boullay,23
n1086,Eric Boursier,Eric Boursier,23
n1087,Florence Blandel,Florence Blandel,23
n1088,Jean-Marie Brusq,Jean-Marie Brusq,43
n1089,Jérôme Toum,Jérôme Toum,43
n1090,Rémi Tellier,Rémi Tellier,23
n1091,Romain Gosmini,Romain Gosmini,59
n1092,Sandrine Martin,Sandrine Martin,23
n1093,Van-Loc Nguyen,Van-Loc Nguyen,23
n1094,Anders Nielsen,Anders Nielsen,9
n1095,Heidi Müller,Heidi Müller,9
n1096,Mette Nyegaard,Mette Nyegaard,9
n1097,Thomas Corydon,Thomas Corydon,9
n1098,Qing Li,Qing Li,4
n1099,Hisato Kigasawa,Hisato Kigasawa,8
n1100,Keisuke Kato,Keisuke Kato,8
n1101,Kiyoshi Gomi,Kiyoshi Gomi,8
n1102,Mariko Yoshida,Mariko Yoshida,8
n1103,Mio Tanaka,Mio Tanaka,8
n1104,Noriko Aida,Noriko Aida,8
n1105,Tetsu Niwa,Tetsu Niwa,8
n1106,Yokatsu Ohama,Yokatsu Ohama,8
n1107,Jude Alsarraj,Jude Alsarraj,20
n1108,J Witherington,J Witherington,2
n1109,Anusha Thota,Anusha Thota,2
n1110,Manchanahalli Rao,Manchanahalli Rao,2
n1111,Giulia Rossetti,Giulia Rossetti,4
n1112,Mauro Giacca,Mauro Giacca,4
n1113,Paolo Carloni,Paolo Carloni,4
n1114,Sergio Pantano,Sergio Pantano,4
n1115,Gabrielle Josling,Gabrielle Josling,3
n1116,Michael Duffy,Michael Duffy,3
n1117,Michaela Petter,Michaela Petter,3
n1118,Andrew Muntean,Andrew Muntean,2
n1119,Jay Hess,Jay Hess,2
n1120,Franz Bracher,Franz Bracher,7
n1121,Marco Keller,Marco Keller,7
n1122,Matthias Wrobel,Matthias Wrobel,7
n1123,Olaf Morgenstern,Olaf Morgenstern,7
n1124,Hawa Diallo,Hawa Diallo,8
n1125,Jonathan Goodacre,Jonathan Goodacre,8
n1126,Michael Woodrow,Michael Woodrow,8
n1127,Anthony Dean,Anthony Dean,3
n1128,James Woolven,James Woolven,3
n1129,A Fernandez,A Fernandez,8
n1130,B Soldevilla,B Soldevilla,8
n1131,C Huidobro,C Huidobro,8
n1132,C Mangas,C Mangas,8
n1133,F Bonilla,F Bonilla,8
n1134,G Domínguez,G Domínguez,8
n1135,M Fraga,M Fraga,8
n1136,R Rodriguez,R Rodriguez,8
n1137,Ewa Hennig,Ewa Hennig,4
n1138,Jerzy Ostrowski,Jerzy Ostrowski,4
n1139,Michal Dadlez,Michal Dadlez,4
n1140,Michal Mikula,Michal Mikula,10
n1141,Adam Leman,Adam Leman,10
n1142,Bettina Moser,Bettina Moser,10
n1143,Chiaki Noguchi,Chiaki Noguchi,10
n1144,Eishi Noguchi,Eishi Noguchi,10
n1145,Logan Harper,Logan Harper,10
n1146,Lyne Khair,Lyne Khair,10
n1147,Melissa Ziegler,Melissa Ziegler,10
n1148,Mikael Garabedian,Mikael Garabedian,10
n1149,Mukund Das,Mukund Das,10
n1150,Tanu Singh,Tanu Singh,10
n1151,Dwayne Bisgrove,Dwayne Bisgrove,11
n1152,Joann Lau,Joann Lau,11
n1153,Katrin Kaehlcke,Katrin Kaehlcke,11
n1154,Lily Mak,Lily Mak,11
n1155,Martina Schnölzer,Martina Schnölzer,11
n1156,Qiang Zhang,Qiang Zhang,11
n1157,Sebastian Schröder,Sebastian Schröder,11
n1158,Cheolju Lee,Cheolju Lee,6
n1159,Dong Noh,Dong Noh,6
n1160,Eui Suh,Eui Suh,6
n1161,Jong Lee,Jong Lee,6
n1162,Jonghan Yu,Jonghan Yu,6
n1163,Mohammad Kabir,Mohammad Kabir,6
n1164,Augusto Cattaneo,Augusto Cattaneo,9
n1165,Eleonora Pisa,Eleonora Pisa,9
n1166,Elvio De Fiori,Elvio De Fiori,9
n1167,Fausto Maffini,Fausto Maffini,9
n1168,Giuseppe Viale,Giuseppe Viale,9
n1169,Massimo Barberis,Massimo Barberis,9
n1170,Michela Manzotti,Michela Manzotti,9
n1171,Amy Campbell,Amy Campbell,24
n1172,Chen Shen,Chen Shen,24
n1173,Christian Haslinger,Christian Haslinger,24
n1174,Cinthya Zepeda-Mendoza,Cinthya Zepeda-Mendoza,24
n1175,David Spector,David Spector,24
n1176,Eric Wang,Eric Wang,24
n1177,Fatih Mercan,Fatih Mercan,24
n1178,Gerd Blobel,Gerd Blobel,25
n1179,Jae-Seok Roe,Jae-Seok Roe,24
n1180,Jessica Minder,Jessica Minder,24
n1181,Joseph Milazzo,Joseph Milazzo,24
n1182,Jude Kendall,Jude Kendall,24
n1183,Melanie Eckersley-Maslin,Melanie Eckersley-Maslin,24
n1184,Michael Wigler,Michael Wigler,24
n1185,Ming Yu,Ming Yu,24
n1186,Robert Roeder,Robert Roeder,24
n1187,Sarah Shareef,Sarah Shareef,24
n1188,Shinpei Kawaoka,Shinpei Kawaoka,24
n1189,Warren Whyte,Warren Whyte,24
n1190,Alison McBride,Alison McBride,7
n1191,Dan Chen,Dan Chen,7
n1192,Dong Kang,Dong Kang,7
n1193,Hans Luecke,Hans Luecke,7
n1194,Moon Jang,Moon Jang,7
n1195,Nozomi Sakakibara,Nozomi Sakakibara,7
n1196,Allen Bosley,Allen Bosley,20
n1197,Anup Day,Anup Day,20
n1198,Dave Lugo,Dave Lugo,20
n1199,Dominic Esposito,Dominic Esposito,20
n1200,Farhoud Faraji,Farhoud Faraji,20
n1201,Josephine Wu,Josephine Wu,20
n1202,Katherine Mattaini,Katherine Mattaini,20
n1203,Kent Hunter,Kent Hunter,20
n1204,Kevin Gardner,Kevin Gardner,20
n1205,Mia Williams,Mia Williams,20
n1206,Ngoc-Han Ha,Ngoc-Han Ha,20
n1207,Nigel Crawford,Nigel Crawford,20
n1208,Renard Walker,Renard Walker,20
n1209,Thomas Geiger,Thomas Geiger,20
n1210,Thorkell Andresson,Thorkell Andresson,20
n1211,Tyler Merlino,Tyler Merlino,20
