Id,Label,name,Degree
n610,Nigel Crawford,Nigel Crawford,7
n611,R Simpson,R Simpson,7
n612,Renard Walker,Renard Walker,7
n613,Alfred Singer,Alfred Singer,5
n614,Barbara Taylor,Barbara Taylor,5
n615,Carl Wu,Carl Wu,5
n616,Joseph Landry,Joseph Landry,5
n617,Peter Aplan,Peter Aplan,5
n618,Antonio Frasca,Antonio Frasca,8
n619,NA Yoel-Rodríguez,NA Yoel-Rodríguez,8
n620,Roman Osman,Roman Osman,8
n621,A Look,A Look,13
n622,Blaine Robinson,Blaine Robinson,13
n623,Carolyn Felix,Carolyn Felix,13
n624,Francesco Argenton,Francesco Argenton,13
n625,Giuseppe Basso,Giuseppe Basso,13
n626,Giuseppe Germano,Giuseppe Germano,13
n627,Ilaria Guariento,Ilaria Guariento,13
n628,Jennifer Rhodes,Jennifer Rhodes,13
n629,John Kanki,John Kanki,13
n630,Joshua Abrams,Joshua Abrams,13
n631,Marion Scott,Marion Scott,13
n632,Natascia Tiso,Natascia Tiso,13
n633,Rita Balice-Gordon,Rita Balice-Gordon,13
n634,Min Liu,Min Liu,3
n635,Hong-Gang Liu,Hong-Gang Liu,4
n636,Wei Fang,Wei Fang,6
n637,Daiji Okamura,Daiji Okamura,10
n638,Hirofumi Taniguchi,Hirofumi Taniguchi,10
n639,Ikuma Maeda,Ikuma Maeda,10
n640,Juan Izpisua Belmonte,Juan Izpisua Belmonte,10
n641,Kuniya Abe,Kuniya Abe,10
n642,Makiko Ikeda,Makiko Ikeda,10
n643,Nathan Mise,Nathan Mise,10
n644,Toshiaki Noce,Toshiaki Noce,10
n645,Yasuhisa Matsui,Yasuhisa Matsui,10
n646,André Müller,André Müller,13
n647,Florian Breitwieser,Florian Breitwieser,13
n648,Florian Grebien,Florian Grebien,13
n649,Forest White,Forest White,13
n650,Georg Winter,Georg Winter,13
n651,Giulio Superti-Furga,Giulio Superti-Furga,13
n652,Jacques Colinge,Jacques Colinge,13
n653,Keiryn Bennett,Keiryn Bennett,13
n654,Manuela Gridling,Manuela Gridling,13
n655,Martin Bilban,Martin Bilban,13
n656,Scott Carlson,Scott Carlson,13
n657,Chao Du,Chao Du,7
n658,Guo-Shun An,Guo-Shun An,7
n659,Hong-Ti Jia,Hong-Ti Jia,7
n660,Ju-Hua Ni,Ju-Hua Ni,7
n661,Jun-Juan Qi,Jun-Juan Qi,7
n662,Shu-Yan Li,Shu-Yan Li,7
n663,Ya-Qiong Jin,Ya-Qiong Jin,7
n664,Karmaine Millington,Karmaine Millington,3
n665,Klaus Helm,Klaus Helm,3
n666,Loren Clarke,Loren Clarke,3
n667,Andrew Evans,Andrew Evans,6
n668,Christopher Fletcher,Christopher Fletcher,6
n669,Christopher Lathan,Christopher Lathan,6
n670,David Jackman,David Jackman,6
n671,Lynette Sholl,Lynette Sholl,6
n672,Honggang Liu,Honggang Liu,4
n673,Aaron Chang,Aaron Chang,12
n674,Andrey Loboda,Andrey Loboda,12
n675,B Chau,B Chau,12
n676,Carla Grandori,Carla Grandori,12
n677,Heather Howie,Heather Howie,12
n678,James Annis,James Annis,12
n679,Jason Frazier,Jason Frazier,12
n680,Julie Park,Julie Park,12
n681,Maki Imakura,Maki Imakura,12
n682,Masafumi Toyoshima,Masafumi Toyoshima,12
n683,Michele Cleary,Michele Cleary,12
n684,Peter Linsley,Peter Linsley,12
n685,Shoji Ohuchi,Shoji Ohuchi,2
n686,Yoshikazu Nakamura,Yoshikazu Nakamura,2
n687,Lucy Godley,Lucy Godley,1
n688,Danny Reinberg,Danny Reinberg,1
n689,Amnon Botchan,Amnon Botchan,8
n690,Gedalia Paz,Gedalia Paz,8
n691,Haim Breitbart,Haim Breitbart,8
n692,Haim Yavetz,Haim Yavetz,8
n693,Leah Yogev,Leah Yogev,8
n694,Ofer Lehavi,Ofer Lehavi,8
n695,Ron Hauser,Ron Hauser,8
n696,Sandra Kleiman,Sandra Kleiman,8
n697,Adina Alazraki,Adina Alazraki,4
n698,Aruna Polsani,Aruna Polsani,4
n699,Bahig Shehata,Bahig Shehata,4
n700,Carlos Abramowsky,Carlos Abramowsky,4
n701,Aleksander Sudakov,Aleksander Sudakov,4
n702,Liisi Võsa,Liisi Võsa,4
n703,Maido Remm,Maido Remm,4
n704,Mart Ustav,Mart Ustav,4
n705,Abdul Siddiqui,Abdul Siddiqui,6
n706,Amy Rutt,Amy Rutt,6
n707,Andre Konski,Andre Konski,6
n708,David Madgy,David Madgy,6
n709,Janet Poulik,Janet Poulik,6
n710,Majid Kalaf,Majid Kalaf,6
n711,A-Young Lee,A-Young Lee,3
n712,Cheng-Ming Chiang,Cheng-Ming Chiang,3
n713,Di Cai,Di Cai,3
n714,Jason Diaz,Jason Diaz,4
n715,Junpeng Yan,Junpeng Yan,4
n716,Armando Valencia-Hernández,Armando Valencia-Hernández,5
n717,Efraín Garrido,Efraín Garrido,5
n718,Eric Ramírez-Salazar,Eric Ramírez-Salazar,5
n719,Federico Centeno,Federico Centeno,5
n720,Karen Nieto,Karen Nieto,5
n721,Hong-gang LIU,Hong-gang LIU,1
n722,Amanda Christie,Amanda Christie,18
n723,Antonio Perez-Atayde,Antonio Perez-Atayde,18
n724,Brian Schwartz,Brian Schwartz,18
n725,Daniel Bauer,Daniel Bauer,18
n726,Elin Agoston,Elin Agoston,18
n727,Jon Aster,Jon Aster,18
n728,Katherine Janeway,Katherine Janeway,18
n729,Matthias Hofer,Matthias Hofer,18
n730,Nathan West,Nathan West,18
n731,Nicolas Reynoird,Nicolas Reynoird,18
n732,Sara Vargas,Sara Vargas,18
n733,Stephen Sallan,Stephen Sallan,18
n734,Jacob Kagey,Jacob Kagey,2
n735,Paula Vertino,Paula Vertino,2
n736,Atsushi Maeno,Atsushi Maeno,19
n737,Eijiro Nakamura,Eijiro Nakamura,19
n738,Keiko Doi,Keiko Doi,19
n739,Kiyotsugu Yoshikawa,Kiyotsugu Yoshikawa,19
n740,Masakazu Hattori,Masakazu Hattori,19
n741,Nagahiro Minato,Nagahiro Minato,19
n742,Naoki Terada,Naoki Terada,19
n743,Osamu Ogawa,Osamu Ogawa,19
n744,Takahiro Inoue,Takahiro Inoue,19
n745,Takashi Kobayashi,Takashi Kobayashi,19
n746,Tomomi Kamba,Tomomi Kamba,19
n747,Tomomi Yamada,Tomomi Yamada,19
n748,Toru Kanno,Toru Kanno,19
n749,Toshinari Yamasaki,Toshinari Yamasaki,19
n750,Toshiyuki Kamoto,Toshiyuki Kamoto,19
n751,Yoichiro Kajita,Yoichiro Kajita,19
n752,Yoko Hamazaki,Yoko Hamazaki,19
n753,Yoshiki Mikami,Yoshiki Mikami,19
n754,Yoshinobu Toda,Yoshinobu Toda,19
n755,Diana Bell,Diana Bell,3
n756,Dominique Pepper,Dominique Pepper,3
n757,Feriyl Bhaijee,Feriyl Bhaijee,3
n758,Debra Shivers,Debra Shivers,7
n759,Emma Reuschel,Emma Reuschel,7
n760,J Diehl,J Diehl,7
n761,Jason Shackelford,Jason Shackelford,7
n762,Jiangfang Wang,Jiangfang Wang,7
n763,Lauren Jeang,Lauren Jeang,7
n764,Terri Finkel,Terri Finkel,7
n765,Cheng-Hsiang Hsiao,Cheng-Hsiang Hsiao,3
n766,Cher-Wei Liang,Cher-Wei Liang,3
n767,Vincenzo Calvanese,Vincenzo Calvanese,14
n768,Wolfgang Sperr,Wolfgang Sperr,11
n769,Xin Wang,Xin Wang,5
n770,Zahra Kadri,Zahra Kadri,8
n771,William Lockwood,William Lockwood,3
n772,Zichong Li,Zichong Li,3
n773,Yue Gong,Yue Gong,11
n774,Michael Griswold,Michael Griswold,2
n775,Thomas Pertel,Thomas Pertel,9
n776,Yanhui Xiang,Yanhui Xiang,3
n777,Teresa Bowman,Teresa Bowman,9
n778,Paola Sebastiani,Paola Sebastiani,8
n779,Richard Palermo,Richard Palermo,2
n780,Srividya Balasubramanian,Srividya Balasubramanian,7
n781,William Hahn,William Hahn,23
n782,Scott Lowe,Scott Lowe,19
n783,Samuel Oliver,Samuel Oliver,1
n784,T Gilbert,T Gilbert,5
n785,Serena D'Souza,Serena D'Souza,3
n786,Zhi-Qiang Wang,Zhi-Qiang Wang,9
n787,Stephan Awe,Stephan Awe,4
n788,Vladimir Ignatchenko,Vladimir Ignatchenko,5
n789,U Kees,U Kees,12
n790,Zhenmin Liang,Zhenmin Liang,14
n791,Yue Zhang,Yue Zhang,3
n792,Zhijian Duan,Zhijian Duan,11
n793,Hidesuke Fukazawa,Hidesuke Fukazawa,1
n794,Timothy Rooney,Timothy Rooney,7
n795,Thierry Buchou,Thierry Buchou,19
n796,Susan Togher,Susan Togher,13
n797,Peter Dimaggio,Peter Dimaggio,6
n798,Tilman Hackeng,Tilman Hackeng,4
n799,Scott Armstrong,Scott Armstrong,2
n800,Judith Penkert,Judith Penkert,3
n801,Xianxin Hua,Xianxin Hua,3
n802,Yunyu Shi,Yunyu Shi,7
n803,Swen Hoelder,Swen Hoelder,3
n804,Ugur Ozbek,Ugur Ozbek,5
n805,Zhi-Qiang Zheng,Zhi-Qiang Zheng,4
n806,Ye Lee,Ye Lee,4
n807,Tue Fryland,Tue Fryland,9
n808,Pascal Lefevre,Pascal Lefevre,2
n809,Yifei Zhong,Yifei Zhong,13
n810,Pablo Garcia-Gutierrez,Pablo Garcia-Gutierrez,2
n811,Paolo Guarnieri,Paolo Guarnieri,3
n812,Tomohiko Tamura,Tomohiko Tamura,4
n813,Rakhee Banerjee,Rakhee Banerjee,4
n814,Tracy Keates,Tracy Keates,19
n815,Victoria Garbitt,Victoria Garbitt,8
n816,Xi Wan,Xi Wan,5
n817,Yann Lamotte,Yann Lamotte,37
n818,Yisong Wang,Yisong Wang,8
n819,Ranran Wang,Ranran Wang,6
n820,Yukichi Tanaka,Yukichi Tanaka,8
n821,R Prinjha,R Prinjha,2
n822,Khalid Ouararhni,Khalid Ouararhni,2
n823,Surbhi Dhar,Surbhi Dhar,2
n824,Vo Quy,Vo Quy,4
n825,Shamista Selvarajah,Shamista Selvarajah,3
n826,Jingya Wang,Jingya Wang,2
n827,R Urdinguio,R Urdinguio,8
n828,Tymon Rubel,Tymon Rubel,4
n829,Toru Nakamura,Toru Nakamura,10
n830,Sungyoo Cho,Sungyoo Cho,11
n831,Laura Lombardi,Laura Lombardi,2
n832,Un Kang,Un Kang,6
n833,Long Chen,Long Chen,1
n834,Zsolt Lazar,Zsolt Lazar,4
n835,Todd Sformo,Todd Sformo,5
n836,Patricia Sanchez,Patricia Sanchez,3
n837,Roberto Garofalo,Roberto Garofalo,5
n838,Yannan Li,Yannan Li,11
n839,Tamar Chachua,Tamar Chachua,7
n840,Yuta Mishima,Yuta Mishima,13
n841,Tessa Gaarenstroom,Tessa Gaarenstroom,4
n842,Xin Zhang,Xin Zhang,11
n843,Xiangyuan Wang,Xiangyuan Wang,5
n844,Yali Dou,Yali Dou,10
n845,Sylvie Magny,Sylvie Magny,29
n846,Yang Shi,Yang Shi,6
n847,Sarah Webb,Sarah Webb,5
n848,Yong Cheng,Yong Cheng,10
n849,Yoshihiro Nakamura,Yoshihiro Nakamura,10
n850,Vrajesh Karkhanis,Vrajesh Karkhanis,6
n851,Mensur Dlakić,Mensur Dlakić,1
n852,Thomas Geiger,Thomas Geiger,7
n853,Subhadra Banerjee,Subhadra Banerjee,5
n854,Yuanquan Song,Yuanquan Song,13
n855,Yi-Ding Han,Yi-Ding Han,4
n856,Yuko Tokitake,Yuko Tokitake,10
n857,Uwe Rix,Uwe Rix,13
n858,Zhen-Xing Ji,Zhen-Xing Ji,7
n859,Michelle Young,Michelle Young,3
n860,Yiding Han,Yiding Han,4
n861,Ryan Walsh,Ryan Walsh,12
n862,Yuki Fujimoto,Yuki Fujimoto,2
n863,Michelle Le Beau,Michelle Le Beau,1
n864,Philipp Voigt,Philipp Voigt,1
n865,Shimi Barda,Shimi Barda,8
n866,Kiery Braithwaite,Kiery Braithwaite,4
n867,Reet Kurg,Reet Kurg,4
n868,Zhihong Wang,Zhihong Wang,6
n869,Ryan Niederkohr,Ryan Niederkohr,2
n870,Thomas Kodadek,Thomas Kodadek,3
n871,Mauricio Salcedo,Mauricio Salcedo,5
n872,Wei FANG,Wei FANG,1
n873,Tan Ince,Tan Ince,18
n874,Priya Kapoor-Vazirani,Priya Kapoor-Vazirani,2
n875,Yosuke Shimizu,Yosuke Shimizu,19
n876,Karen Pitman,Karen Pitman,3
n877,Xiao-Fang Yu,Xiao-Fang Yu,7
n878,Min-Shu Hsieh,Min-Shu Hsieh,3
